Plot Title: 20174692,,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 20174692, SEN S/N: 20174692)",Coupler Detached (LGR S/N: 20174692),Coupler Attached (LGR S/N: 20174692),Host Connected (LGR S/N: 20174692),Stopped (LGR S/N: 20174692),End Of File (LGR S/N: 20174692)
4095,01/18/20/ 10:08:00 AM,-0.311,,,,,
4096,01/18/20/ 11:08:00 AM,-0.311,,,,,
4097,01/18/20/ 12:08:00 PM,-0.339,,,,,
4098,01/18/20/ 01:08:00 PM,-0.339,,,,,
4099,01/18/20/ 02:08:00 PM,-0.311,,,,,
4100,01/18/20/ 03:08:00 PM,-0.339,,,,,
4101,01/18/20/ 04:08:00 PM,-0.339,,,,,
4102,01/18/20/ 05:08:00 PM,-0.339,,,,,
4103,01/18/20/ 06:08:00 PM,-0.339,,,,,
4104,01/18/20/ 07:08:00 PM,-0.339,,,,,
4105,01/18/20/ 08:08:00 PM,-0.339,,,,,
4106,01/18/20/ 09:08:00 PM,-0.339,,,,,
4107,01/18/20/ 10:08:00 PM,-0.339,,,,,
4108,01/18/20/ 11:08:00 PM,-0.339,,,,,
4109,01/19/20/ 12:08:00 AM,-0.339,,,,,
4110,01/19/20/ 01:08:00 AM,-0.339,,,,,
4111,01/19/20/ 02:08:00 AM,-0.339,,,,,
4112,01/19/20/ 03:08:00 AM,-0.339,,,,,
4113,01/19/20/ 04:08:00 AM,-0.339,,,,,
4114,01/19/20/ 05:08:00 AM,-0.339,,,,,
4115,01/19/20/ 06:08:00 AM,-0.339,,,,,
4116,01/19/20/ 07:08:00 AM,-0.339,,,,,
4117,01/19/20/ 08:08:00 AM,-0.367,,,,,
4118,01/19/20/ 09:08:00 AM,-0.367,,,,,
4119,01/19/20/ 10:08:00 AM,-0.367,,,,,
4120,01/19/20/ 11:08:00 AM,-0.367,,,,,
4121,01/19/20/ 12:08:00 PM,-0.367,,,,,
4122,01/19/20/ 01:08:00 PM,-0.367,,,,,
4123,01/19/20/ 02:08:00 PM,-0.367,,,,,
4124,01/19/20/ 03:08:00 PM,-0.367,,,,,
4125,01/19/20/ 04:08:00 PM,-0.367,,,,,
4126,01/19/20/ 05:08:00 PM,-0.367,,,,,
4127,01/19/20/ 06:08:00 PM,-0.367,,,,,
4128,01/19/20/ 07:08:00 PM,-0.367,,,,,
4129,01/19/20/ 08:08:00 PM,-0.367,,,,,
4130,01/19/20/ 09:08:00 PM,-0.367,,,,,
4131,01/19/20/ 10:08:00 PM,-0.367,,,,,
4132,01/19/20/ 11:08:00 PM,-0.367,,,,,
4133,01/20/20/ 12:08:00 AM,-0.367,,,,,
4134,01/20/20/ 01:08:00 AM,-0.367,,,,,
4135,01/20/20/ 02:08:00 AM,-0.367,,,,,
4136,01/20/20/ 03:08:00 AM,-0.367,,,,,
4137,01/20/20/ 04:08:00 AM,-0.367,,,,,
4138,01/20/20/ 05:08:00 AM,-0.367,,,,,
4139,01/20/20/ 06:08:00 AM,-0.367,,,,,
4140,01/20/20/ 07:08:00 AM,-0.367,,,,,
4141,01/20/20/ 08:08:00 AM,-0.367,,,,,
4142,01/20/20/ 09:08:00 AM,-0.367,,,,,
4143,01/20/20/ 10:08:00 AM,-0.367,,,,,
4144,01/20/20/ 11:08:00 AM,-0.367,,,,,
4145,01/20/20/ 12:08:00 PM,-0.367,,,,,
4146,01/20/20/ 01:08:00 PM,-0.395,,,,,
4147,01/20/20/ 02:08:00 PM,-0.395,,,,,
4148,01/20/20/ 03:08:00 PM,-0.395,,,,,
4149,01/20/20/ 04:08:00 PM,-0.395,,,,,
4150,01/20/20/ 05:08:00 PM,-0.395,,,,,
4151,01/20/20/ 06:08:00 PM,-0.395,,,,,
4152,01/20/20/ 07:08:00 PM,-0.395,,,,,
4153,01/20/20/ 08:08:00 PM,-0.395,,,,,
4154,01/20/20/ 09:08:00 PM,-0.395,,,,,
4155,01/20/20/ 10:08:00 PM,-0.395,,,,,
4156,01/20/20/ 11:08:00 PM,-0.395,,,,,
4157,01/21/20/ 12:08:00 AM,-0.395,,,,,
4158,01/21/20/ 01:08:00 AM,-0.395,,,,,
4159,01/21/20/ 02:08:00 AM,-0.395,,,,,
4160,01/21/20/ 03:08:00 AM,-0.395,,,,,
4161,01/21/20/ 04:08:00 AM,-0.395,,,,,
4162,01/21/20/ 05:08:00 AM,-0.395,,,,,
4163,01/21/20/ 06:08:00 AM,-0.395,,,,,
4164,01/21/20/ 07:08:00 AM,-0.395,,,,,
4165,01/21/20/ 08:08:00 AM,-0.395,,,,,
4166,01/21/20/ 09:08:00 AM,-0.423,,,,,
4167,01/21/20/ 10:08:00 AM,-0.395,,,,,
4168,01/21/20/ 11:08:00 AM,-0.423,,,,,
4169,01/21/20/ 12:08:00 PM,-0.423,,,,,
4170,01/21/20/ 01:08:00 PM,-0.423,,,,,
4171,01/21/20/ 02:08:00 PM,-0.423,,,,,
4172,01/21/20/ 03:08:00 PM,-0.423,,,,,
4173,01/21/20/ 04:08:00 PM,-0.423,,,,,
4174,01/21/20/ 05:08:00 PM,-0.423,,,,,
4175,01/21/20/ 06:08:00 PM,-0.423,,,,,
4176,01/21/20/ 07:08:00 PM,-0.423,,,,,
4177,01/21/20/ 08:08:00 PM,-0.423,,,,,
4178,01/21/20/ 09:08:00 PM,-0.423,,,,,
4179,01/21/20/ 10:08:00 PM,-0.423,,,,,
4180,01/21/20/ 11:08:00 PM,-0.423,,,,,
4181,01/22/20/ 12:08:00 AM,-0.423,,,,,
4182,01/22/20/ 01:08:00 AM,-0.423,,,,,
4183,01/22/20/ 02:08:00 AM,-0.423,,,,,
4184,01/22/20/ 03:08:00 AM,-0.423,,,,,
4185,01/22/20/ 04:08:00 AM,-0.423,,,,,
4186,01/22/20/ 05:08:00 AM,-0.423,,,,,
4187,01/22/20/ 06:08:00 AM,-0.423,,,,,
4188,01/22/20/ 07:08:00 AM,-0.423,,,,,
4189,01/22/20/ 08:08:00 AM,-0.423,,,,,
4190,01/22/20/ 09:08:00 AM,-0.423,,,,,
4191,01/22/20/ 10:08:00 AM,-0.423,,,,,
4192,01/22/20/ 11:08:00 AM,-0.423,,,,,
4193,01/22/20/ 12:08:00 PM,-0.423,,,,,
4194,01/22/20/ 01:08:00 PM,-0.423,,,,,
4195,01/22/20/ 02:08:00 PM,-0.423,,,,,
4196,01/22/20/ 03:08:00 PM,-0.423,,,,,
4197,01/22/20/ 04:08:00 PM,-0.423,,,,,
4198,01/22/20/ 05:08:00 PM,-0.423,,,,,
4199,01/22/20/ 06:08:00 PM,-0.423,,,,,
4200,01/22/20/ 07:08:00 PM,-0.451,,,,,
4201,01/22/20/ 08:08:00 PM,-0.423,,,,,
4202,01/22/20/ 09:08:00 PM,-0.451,,,,,
4203,01/22/20/ 10:08:00 PM,-0.451,,,,,
4204,01/22/20/ 11:08:00 PM,-0.451,,,,,
4205,01/23/20/ 12:08:00 AM,-0.451,,,,,
4206,01/23/20/ 01:08:00 AM,-0.451,,,,,
4207,01/23/20/ 02:08:00 AM,-0.451,,,,,
4208,01/23/20/ 03:08:00 AM,-0.451,,,,,
4209,01/23/20/ 04:08:00 AM,-0.451,,,,,
4210,01/23/20/ 05:08:00 AM,-0.451,,,,,
4211,01/23/20/ 06:08:00 AM,-0.451,,,,,
4212,01/23/20/ 07:08:00 AM,-0.451,,,,,
4213,01/23/20/ 08:08:00 AM,-0.451,,,,,
4214,01/23/20/ 09:08:00 AM,-0.451,,,,,
4215,01/23/20/ 10:08:00 AM,-0.451,,,,,
4216,01/23/20/ 11:08:00 AM,-0.451,,,,,
4217,01/23/20/ 12:08:00 PM,-0.451,,,,,
4218,01/23/20/ 01:08:00 PM,-0.451,,,,,
4219,01/23/20/ 02:08:00 PM,-0.451,,,,,
4220,01/23/20/ 03:08:00 PM,-0.451,,,,,
4221,01/23/20/ 04:08:00 PM,-0.451,,,,,
4222,01/23/20/ 05:08:00 PM,-0.451,,,,,
4223,01/23/20/ 06:08:00 PM,-0.451,,,,,
4224,01/23/20/ 07:08:00 PM,-0.451,,,,,
4225,01/23/20/ 08:08:00 PM,-0.451,,,,,
4226,01/23/20/ 09:08:00 PM,-0.451,,,,,
4227,01/23/20/ 10:08:00 PM,-0.451,,,,,
4228,01/23/20/ 11:08:00 PM,-0.451,,,,,
4229,01/24/20/ 12:08:00 AM,-0.451,,,,,
4230,01/24/20/ 01:08:00 AM,-0.451,,,,,
4231,01/24/20/ 02:08:00 AM,-0.451,,,,,
4232,01/24/20/ 03:08:00 AM,-0.451,,,,,
4233,01/24/20/ 04:08:00 AM,-0.479,,,,,
4234,01/24/20/ 05:08:00 AM,-0.479,,,,,
4235,01/24/20/ 06:08:00 AM,-0.479,,,,,
4236,01/24/20/ 07:08:00 AM,-0.479,,,,,
4237,01/24/20/ 08:08:00 AM,-0.479,,,,,
4238,01/24/20/ 09:08:00 AM,-0.479,,,,,
4239,01/24/20/ 10:08:00 AM,-0.479,,,,,
4240,01/24/20/ 11:08:00 AM,-0.479,,,,,
4241,01/24/20/ 12:08:00 PM,-0.479,,,,,
4242,01/24/20/ 01:08:00 PM,-0.479,,,,,
4243,01/24/20/ 02:08:00 PM,-0.479,,,,,
4244,01/24/20/ 03:08:00 PM,-0.479,,,,,
4245,01/24/20/ 04:08:00 PM,-0.479,,,,,
4246,01/24/20/ 05:08:00 PM,-0.479,,,,,
4247,01/24/20/ 06:08:00 PM,-0.479,,,,,
4248,01/24/20/ 07:08:00 PM,-0.479,,,,,
4249,01/24/20/ 08:08:00 PM,-0.479,,,,,
4250,01/24/20/ 09:08:00 PM,-0.479,,,,,
4251,01/24/20/ 10:08:00 PM,-0.479,,,,,
4252,01/24/20/ 11:08:00 PM,-0.479,,,,,
4253,01/25/20/ 12:08:00 AM,-0.479,,,,,
4254,01/25/20/ 01:08:00 AM,-0.479,,,,,
4255,01/25/20/ 02:08:00 AM,-0.479,,,,,
4256,01/25/20/ 03:08:00 AM,-0.479,,,,,
4257,01/25/20/ 04:08:00 AM,-0.479,,,,,
4258,01/25/20/ 05:08:00 AM,-0.479,,,,,
4259,01/25/20/ 06:08:00 AM,-0.479,,,,,
4260,01/25/20/ 07:08:00 AM,-0.479,,,,,
4261,01/25/20/ 08:08:00 AM,-0.479,,,,,
4262,01/25/20/ 09:08:00 AM,-0.479,,,,,
4263,01/25/20/ 10:08:00 AM,-0.479,,,,,
4264,01/25/20/ 11:08:00 AM,-0.479,,,,,
4265,01/25/20/ 12:08:00 PM,-0.479,,,,,
4266,01/25/20/ 01:08:00 PM,-0.507,,,,,
4267,01/25/20/ 02:08:00 PM,-0.479,,,,,
4268,01/25/20/ 03:08:00 PM,-0.507,,,,,
4269,01/25/20/ 04:08:00 PM,-0.507,,,,,
4270,01/25/20/ 05:08:00 PM,-0.507,,,,,
4271,01/25/20/ 06:08:00 PM,-0.507,,,,,
4272,01/25/20/ 07:08:00 PM,-0.507,,,,,
4273,01/25/20/ 08:08:00 PM,-0.507,,,,,
4274,01/25/20/ 09:08:00 PM,-0.507,,,,,
4275,01/25/20/ 10:08:00 PM,-0.507,,,,,
4276,01/25/20/ 11:08:00 PM,-0.507,,,,,
4277,01/26/20/ 12:08:00 AM,-0.507,,,,,
4278,01/26/20/ 01:08:00 AM,-0.507,,,,,
4279,01/26/20/ 02:08:00 AM,-0.507,,,,,
4280,01/26/20/ 03:08:00 AM,-0.507,,,,,
4281,01/26/20/ 04:08:00 AM,-0.507,,,,,
4282,01/26/20/ 05:08:00 AM,-0.507,,,,,
4283,01/26/20/ 06:08:00 AM,-0.507,,,,,
4284,01/26/20/ 07:08:00 AM,-0.507,,,,,
4285,01/26/20/ 08:08:00 AM,-0.507,,,,,
4286,01/26/20/ 09:08:00 AM,-0.507,,,,,
4287,01/26/20/ 10:08:00 AM,-0.507,,,,,
4288,01/26/20/ 11:08:00 AM,-0.507,,,,,
4289,01/26/20/ 12:08:00 PM,-0.507,,,,,
4290,01/26/20/ 01:08:00 PM,-0.507,,,,,
4291,01/26/20/ 02:08:00 PM,-0.507,,,,,
4292,01/26/20/ 03:08:00 PM,-0.507,,,,,
4293,01/26/20/ 04:08:00 PM,-0.507,,,,,
4294,01/26/20/ 05:08:00 PM,-0.507,,,,,
4295,01/26/20/ 06:08:00 PM,-0.507,,,,,
4296,01/26/20/ 07:08:00 PM,-0.535,,,,,
4297,01/26/20/ 08:08:00 PM,-0.535,,,,,
4298,01/26/20/ 09:08:00 PM,-0.535,,,,,
4299,01/26/20/ 10:08:00 PM,-0.535,,,,,
4300,01/26/20/ 11:08:00 PM,-0.507,,,,,
4301,01/27/20/ 12:08:00 AM,-0.339,,,,,
4302,01/27/20/ 01:08:00 AM,-0.283,,,,,
4303,01/27/20/ 02:08:00 AM,-0.255,,,,,
4304,01/27/20/ 03:08:00 AM,-0.227,,,,,
4305,01/27/20/ 04:08:00 AM,-0.227,,,,,
4306,01/27/20/ 05:08:00 AM,-0.199,,,,,
4307,01/27/20/ 06:08:00 AM,-0.199,,,,,
4308,01/27/20/ 07:08:00 AM,-0.199,,,,,
4309,01/27/20/ 08:08:00 AM,-0.199,,,,,
4310,01/27/20/ 09:08:00 AM,-0.199,,,,,
4311,01/27/20/ 10:08:00 AM,-0.171,,,,,
4312,01/27/20/ 11:08:00 AM,-0.171,,,,,
4313,01/27/20/ 12:08:00 PM,-0.171,,,,,
4314,01/27/20/ 01:08:00 PM,-0.171,,,,,
4315,01/27/20/ 02:08:00 PM,-0.171,,,,,
4316,01/27/20/ 03:08:00 PM,-0.171,,,,,
4317,01/27/20/ 04:08:00 PM,-0.171,,,,,
4318,01/27/20/ 05:08:00 PM,-0.171,,,,,
4319,01/27/20/ 06:08:00 PM,-0.171,,,,,
4320,01/27/20/ 07:08:00 PM,-0.171,,,,,
4321,01/27/20/ 08:08:00 PM,-0.171,,,,,
4322,01/27/20/ 09:08:00 PM,-0.171,,,,,
4323,01/27/20/ 10:08:00 PM,-0.171,,,,,
4324,01/27/20/ 11:08:00 PM,-0.171,,,,,
4325,01/28/20/ 12:08:00 AM,-0.171,,,,,
4326,01/28/20/ 01:08:00 AM,-0.171,,,,,
4327,01/28/20/ 02:08:00 AM,-0.171,,,,,
4328,01/28/20/ 03:08:00 AM,-0.171,,,,,
4329,01/28/20/ 04:08:00 AM,-0.171,,,,,
4330,01/28/20/ 05:08:00 AM,-0.171,,,,,
4331,01/28/20/ 06:08:00 AM,-0.171,,,,,
4332,01/28/20/ 07:08:00 AM,-0.171,,,,,
4333,01/28/20/ 08:08:00 AM,-0.171,,,,,
4334,01/28/20/ 09:08:00 AM,-0.171,,,,,
4335,01/28/20/ 10:08:00 AM,-0.171,,,,,
4336,01/28/20/ 11:08:00 AM,-0.171,,,,,
4337,01/28/20/ 12:08:00 PM,-0.171,,,,,
4338,01/28/20/ 01:08:00 PM,-0.171,,,,,
4339,01/28/20/ 02:08:00 PM,-0.171,,,,,
4340,01/28/20/ 03:08:00 PM,-0.171,,,,,
4341,01/28/20/ 04:08:00 PM,-0.171,,,,,
4342,01/28/20/ 05:08:00 PM,-0.171,,,,,
4343,01/28/20/ 06:08:00 PM,-0.171,,,,,
4344,01/28/20/ 07:08:00 PM,-0.171,,,,,
4345,01/28/20/ 08:08:00 PM,-0.171,,,,,
4346,01/28/20/ 09:08:00 PM,-0.171,,,,,
4347,01/28/20/ 10:08:00 PM,-0.171,,,,,
4348,01/28/20/ 11:08:00 PM,-0.171,,,,,
4349,01/29/20/ 12:08:00 AM,-0.171,,,,,
4350,01/29/20/ 01:08:00 AM,-0.171,,,,,
4351,01/29/20/ 02:08:00 AM,-0.171,,,,,
4352,01/29/20/ 03:08:00 AM,-0.171,,,,,
4353,01/29/20/ 04:08:00 AM,-0.171,,,,,
4354,01/29/20/ 05:08:00 AM,-0.171,,,,,
4355,01/29/20/ 06:08:00 AM,-0.171,,,,,
4356,01/29/20/ 07:08:00 AM,-0.171,,,,,
4357,01/29/20/ 08:08:00 AM,-0.199,,,,,
4358,01/29/20/ 09:08:00 AM,-0.199,,,,,
4359,01/29/20/ 10:08:00 AM,-0.199,,,,,
4360,01/29/20/ 11:08:00 AM,-0.199,,,,,
4361,01/29/20/ 12:08:00 PM,-0.199,,,,,
4362,01/29/20/ 01:08:00 PM,-0.199,,,,,
4363,01/29/20/ 02:08:00 PM,-0.199,,,,,
4364,01/29/20/ 03:08:00 PM,-0.199,,,,,
4365,01/29/20/ 04:08:00 PM,-0.199,,,,,
4366,01/29/20/ 05:08:00 PM,-0.199,,,,,
4367,01/29/20/ 06:08:00 PM,-0.199,,,,,
4368,01/29/20/ 07:08:00 PM,-0.199,,,,,
4369,01/29/20/ 08:08:00 PM,-0.199,,,,,
4370,01/29/20/ 09:08:00 PM,-0.199,,,,,
4371,01/29/20/ 10:08:00 PM,-0.227,,,,,
4372,01/29/20/ 11:08:00 PM,-0.227,,,,,
4373,01/30/20/ 12:08:00 AM,-0.227,,,,,
4374,01/30/20/ 01:08:00 AM,-0.227,,,,,
4375,01/30/20/ 02:08:00 AM,-0.227,,,,,
4376,01/30/20/ 03:08:00 AM,-0.227,,,,,
4377,01/30/20/ 04:08:00 AM,-0.227,,,,,
4378,01/30/20/ 05:08:00 AM,-0.227,,,,,
4379,01/30/20/ 06:08:00 AM,-0.227,,,,,
4380,01/30/20/ 07:08:00 AM,-0.227,,,,,
4381,01/30/20/ 08:08:00 AM,-0.227,,,,,
4382,01/30/20/ 09:08:00 AM,-0.227,,,,,
4383,01/30/20/ 10:08:00 AM,-0.199,,,,,
4384,01/30/20/ 11:08:00 AM,-0.171,,,,,
4385,01/30/20/ 12:08:00 PM,-0.171,,,,,
4386,01/30/20/ 01:08:00 PM,-0.171,,,,,
4387,01/30/20/ 02:08:00 PM,-0.143,,,,,
4388,01/30/20/ 03:08:00 PM,-0.143,,,,,
4389,01/30/20/ 04:08:00 PM,-0.143,,,,,
4390,01/30/20/ 05:08:00 PM,-0.143,,,,,
4391,01/30/20/ 06:08:00 PM,-0.143,,,,,
4392,01/30/20/ 07:08:00 PM,-0.143,,,,,
4393,01/30/20/ 08:08:00 PM,-0.143,,,,,
4394,01/30/20/ 09:08:00 PM,-0.143,,,,,
4395,01/30/20/ 10:08:00 PM,-0.143,,,,,
4396,01/30/20/ 11:08:00 PM,-0.143,,,,,
4397,01/31/20/ 12:08:00 AM,-0.171,,,,,
4398,01/31/20/ 01:08:00 AM,-0.171,,,,,
4399,01/31/20/ 02:08:00 AM,-0.171,,,,,
4400,01/31/20/ 03:08:00 AM,-0.171,,,,,
4401,01/31/20/ 04:08:00 AM,-0.171,,,,,
4402,01/31/20/ 05:08:00 AM,-0.171,,,,,
4403,01/31/20/ 06:08:00 AM,-0.171,,,,,
4404,01/31/20/ 07:08:00 AM,-0.171,,,,,
4405,01/31/20/ 08:08:00 AM,-0.199,,,,,
4406,01/31/20/ 09:08:00 AM,-0.199,,,,,
4407,01/31/20/ 10:08:00 AM,-0.199,,,,,
4408,01/31/20/ 11:08:00 AM,-0.199,,,,,
4409,01/31/20/ 12:08:00 PM,-0.199,,,,,
4410,01/31/20/ 01:08:00 PM,-0.199,,,,,
4411,01/31/20/ 02:08:00 PM,-0.227,,,,,
4412,01/31/20/ 03:08:00 PM,-0.227,,,,,
4413,01/31/20/ 04:08:00 PM,-0.227,,,,,
4414,01/31/20/ 05:08:00 PM,-0.227,,,,,
4415,01/31/20/ 06:08:00 PM,-0.227,,,,,
4416,01/31/20/ 07:08:00 PM,-0.227,,,,,
4417,01/31/20/ 08:08:00 PM,-0.227,,,,,
4418,01/31/20/ 09:08:00 PM,-0.227,,,,,
4419,01/31/20/ 10:08:00 PM,-0.255,,,,,
4420,01/31/20/ 11:08:00 PM,-0.255,,,,,
4421,02/01/20/ 12:08:00 AM,-0.255,,,,,
4422,02/01/20/ 01:08:00 AM,-0.255,,,,,
4423,02/01/20/ 02:08:00 AM,-0.255,,,,,
4424,02/01/20/ 03:08:00 AM,-0.255,,,,,
4425,02/01/20/ 04:08:00 AM,-0.255,,,,,
4426,02/01/20/ 05:08:00 AM,-0.255,,,,,
4427,02/01/20/ 06:08:00 AM,-0.255,,,,,
4428,02/01/20/ 07:08:00 AM,-0.255,,,,,
4429,02/01/20/ 08:08:00 AM,-0.283,,,,,
4430,02/01/20/ 09:08:00 AM,-0.283,,,,,
4431,02/01/20/ 10:08:00 AM,-0.283,,,,,
4432,02/01/20/ 11:08:00 AM,-0.283,,,,,
4433,02/01/20/ 12:08:00 PM,-0.283,,,,,
4434,02/01/20/ 01:08:00 PM,-0.283,,,,,
4435,02/01/20/ 02:08:00 PM,-0.283,,,,,
4436,02/01/20/ 03:08:00 PM,-0.283,,,,,
4437,02/01/20/ 04:08:00 PM,-0.283,,,,,
4438,02/01/20/ 05:08:00 PM,-0.311,,,,,
4439,02/01/20/ 06:08:00 PM,-0.311,,,,,
4440,02/01/20/ 07:08:00 PM,-0.311,,,,,
4441,02/01/20/ 08:08:00 PM,-0.311,,,,,
4442,02/01/20/ 09:08:00 PM,-0.311,,,,,
4443,02/01/20/ 10:08:00 PM,-0.311,,,,,
4444,02/01/20/ 11:08:00 PM,-0.311,,,,,
4445,02/02/20/ 12:08:00 AM,-0.311,,,,,
4446,02/02/20/ 01:08:00 AM,-0.311,,,,,
4447,02/02/20/ 02:08:00 AM,-0.311,,,,,
4448,02/02/20/ 03:08:00 AM,-0.311,,,,,
4449,02/02/20/ 04:08:00 AM,-0.339,,,,,
4450,02/02/20/ 05:08:00 AM,-0.339,,,,,
4451,02/02/20/ 06:08:00 AM,-0.339,,,,,
4452,02/02/20/ 07:08:00 AM,-0.339,,,,,
4453,02/02/20/ 08:08:00 AM,-0.339,,,,,
4454,02/02/20/ 09:08:00 AM,-0.339,,,,,
4455,02/02/20/ 10:08:00 AM,-0.339,,,,,
4456,02/02/20/ 11:08:00 AM,-0.339,,,,,
4457,02/02/20/ 12:08:00 PM,-0.339,,,,,
4458,02/02/20/ 01:08:00 PM,-0.339,,,,,
4459,02/02/20/ 02:08:00 PM,-0.339,,,,,
4460,02/02/20/ 03:08:00 PM,-0.367,,,,,
4461,02/02/20/ 04:08:00 PM,-0.367,,,,,
4462,02/02/20/ 05:08:00 PM,-0.367,,,,,
4463,02/02/20/ 06:08:00 PM,-0.367,,,,,
4464,02/02/20/ 07:08:00 PM,-0.367,,,,,
4465,02/02/20/ 08:08:00 PM,-0.367,,,,,
4466,02/02/20/ 09:08:00 PM,-0.367,,,,,
4467,02/02/20/ 10:08:00 PM,-0.367,,,,,
4468,02/02/20/ 11:08:00 PM,-0.367,,,,,
4469,02/03/20/ 12:08:00 AM,-0.367,,,,,
4470,02/03/20/ 01:08:00 AM,-0.367,,,,,
4471,02/03/20/ 02:08:00 AM,-0.367,,,,,
4472,02/03/20/ 03:08:00 AM,-0.395,,,,,
4473,02/03/20/ 04:08:00 AM,-0.395,,,,,
4474,02/03/20/ 05:08:00 AM,-0.395,,,,,
4475,02/03/20/ 06:08:00 AM,-0.395,,,,,
4476,02/03/20/ 07:08:00 AM,-0.395,,,,,
4477,02/03/20/ 08:08:00 AM,-0.395,,,,,
4478,02/03/20/ 09:08:00 AM,-0.395,,,,,
4479,02/03/20/ 10:08:00 AM,-0.395,,,,,
4480,02/03/20/ 11:08:00 AM,-0.395,,,,,
4481,02/03/20/ 12:08:00 PM,-0.395,,,,,
4482,02/03/20/ 01:08:00 PM,-0.423,,,,,
4483,02/03/20/ 02:08:00 PM,-0.423,,,,,
4484,02/03/20/ 03:08:00 PM,-0.423,,,,,
4485,02/03/20/ 04:08:00 PM,-0.423,,,,,
4486,02/03/20/ 05:08:00 PM,-0.423,,,,,
4487,02/03/20/ 06:08:00 PM,-0.423,,,,,
4488,02/03/20/ 07:08:00 PM,-0.423,,,,,
4489,02/03/20/ 08:08:00 PM,-0.423,,,,,
4490,02/03/20/ 09:08:00 PM,-0.423,,,,,
4491,02/03/20/ 10:08:00 PM,-0.423,,,,,
4492,02/03/20/ 11:08:00 PM,-0.423,,,,,
4493,02/04/20/ 12:08:00 AM,-0.423,,,,,
4494,02/04/20/ 01:08:00 AM,-0.423,,,,,
4495,02/04/20/ 02:08:00 AM,-0.451,,,,,
4496,02/04/20/ 03:08:00 AM,-0.451,,,,,
4497,02/04/20/ 04:08:00 AM,-0.451,,,,,
4498,02/04/20/ 05:08:00 AM,-0.451,,,,,
4499,02/04/20/ 06:08:00 AM,-0.451,,,,,
4500,02/04/20/ 07:08:00 AM,-0.451,,,,,
4501,02/04/20/ 08:08:00 AM,-0.451,,,,,
4502,02/04/20/ 09:08:00 AM,-0.451,,,,,
4503,02/04/20/ 10:08:00 AM,-0.451,,,,,
4504,02/04/20/ 11:08:00 AM,-0.451,,,,,
4505,02/04/20/ 12:08:00 PM,-0.451,,,,,
4506,02/04/20/ 01:08:00 PM,-0.451,,,,,
4507,02/04/20/ 02:08:00 PM,-0.451,,,,,
4508,02/04/20/ 03:08:00 PM,-0.451,,,,,
4509,02/04/20/ 04:08:00 PM,-0.451,,,,,
4510,02/04/20/ 05:08:00 PM,-0.451,,,,,
4511,02/04/20/ 06:08:00 PM,-0.479,,,,,
4512,02/04/20/ 07:08:00 PM,-0.479,,,,,
4513,02/04/20/ 08:08:00 PM,-0.479,,,,,
4514,02/04/20/ 09:08:00 PM,-0.479,,,,,
4515,02/04/20/ 10:08:00 PM,-0.479,,,,,
4516,02/04/20/ 11:08:00 PM,-0.479,,,,,
4517,02/05/20/ 12:08:00 AM,-0.479,,,,,
4518,02/05/20/ 01:08:00 AM,-0.479,,,,,
4519,02/05/20/ 02:08:00 AM,-0.479,,,,,
4520,02/05/20/ 03:08:00 AM,-0.479,,,,,
4521,02/05/20/ 04:08:00 AM,-0.423,,,,,
4522,02/05/20/ 05:08:00 AM,-0.339,,,,,
4523,02/05/20/ 06:08:00 AM,-0.283,,,,,
4524,02/05/20/ 07:08:00 AM,-0.255,,,,,
4525,02/05/20/ 08:08:00 AM,-0.255,,,,,
4526,02/05/20/ 09:08:00 AM,-0.227,,,,,
4527,02/05/20/ 10:08:00 AM,-0.227,,,,,
4528,02/05/20/ 11:08:00 AM,-0.227,,,,,
4529,02/05/20/ 12:08:00 PM,-0.227,,,,,
4530,02/05/20/ 01:08:00 PM,-0.227,,,,,
4531,02/05/20/ 02:08:00 PM,-0.199,,,,,
4532,02/05/20/ 03:08:00 PM,-0.199,,,,,
4533,02/05/20/ 04:08:00 PM,-0.199,,,,,
4534,02/05/20/ 05:08:00 PM,-0.199,,,,,
4535,02/05/20/ 06:08:00 PM,-0.199,,,,,
4536,02/05/20/ 07:08:00 PM,-0.199,,,,,
4537,02/05/20/ 08:08:00 PM,-0.199,,,,,
4538,02/05/20/ 09:08:00 PM,-0.199,,,,,
4539,02/05/20/ 10:08:00 PM,-0.199,,,,,
4540,02/05/20/ 11:08:00 PM,-0.199,,,,,
4541,02/06/20/ 12:08:00 AM,-0.199,,,,,
4542,02/06/20/ 01:08:00 AM,-0.199,,,,,
4543,02/06/20/ 02:08:00 AM,-0.199,,,,,
4544,02/06/20/ 03:08:00 AM,-0.199,,,,,
4545,02/06/20/ 04:08:00 AM,-0.199,,,,,
4546,02/06/20/ 05:08:00 AM,-0.199,,,,,
4547,02/06/20/ 06:08:00 AM,-0.227,,,,,
4548,02/06/20/ 07:08:00 AM,-0.227,,,,,
4549,02/06/20/ 08:08:00 AM,-0.227,,,,,
4550,02/06/20/ 09:08:00 AM,-0.227,,,,,
4551,02/06/20/ 10:08:00 AM,-0.227,,,,,
4552,02/06/20/ 11:08:00 AM,-0.227,,,,,
4553,02/06/20/ 12:08:00 PM,-0.227,,,,,
4554,02/06/20/ 01:08:00 PM,-0.227,,,,,
4555,02/06/20/ 02:08:00 PM,-0.227,,,,,
