Plot Title: 20155965,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20155965, SEN S/N: 20155965)",x1,x2,x3,x4,x6
4953,02/22/18 12:00:00 AM,0.66,,,,,
4954,02/22/18 12:00:00 AM,0.66,,,,,
4955,02/22/18 12:00:00 AM,0.66,,,,,
4956,02/23/18 12:00:00 AM,0.66,,,,,
4957,02/23/18 12:00:00 AM,0.66,,,,,
4958,02/23/18 12:00:00 AM,0.66,,,,,
4959,02/23/18 12:00:00 AM,0.66,,,,,
4960,02/23/18 12:00:00 AM,0.66,,,,,
4961,02/23/18 12:00:00 AM,0.66,,,,,
4962,02/23/18 12:00:00 AM,0.66,,,,,
4963,02/23/18 12:00:00 AM,0.66,,,,,
4964,02/23/18 12:00:00 AM,0.66,,,,,
4965,02/23/18 12:00:00 AM,0.66,,,,,
4966,02/23/18 12:00:00 AM,0.66,,,,,
4967,02/23/18 12:00:00 AM,0.66,,,,,
4968,02/23/18 12:00:00 AM,0.66,,,,,
4969,02/23/18 12:00:00 AM,0.66,,,,,
4970,02/23/18 12:00:00 AM,0.66,,,,,
4971,02/23/18 12:00:00 AM,0.66,,,,,
4972,02/23/18 12:00:00 AM,0.66,,,,,
4973,02/23/18 12:00:00 AM,0.66,,,,,
4974,02/23/18 12:00:00 AM,0.66,,,,,
4975,02/23/18 12:00:00 AM,0.66,,,,,
4976,02/23/18 12:00:00 AM,0.66,,,,,
4977,02/23/18 12:00:00 AM,0.66,,,,,
4978,02/23/18 12:00:00 AM,0.632,,,,,
4979,02/23/18 12:00:00 AM,0.632,,,,,
4980,02/24/18 12:00:00 AM,0.632,,,,,
4981,02/24/18 12:00:00 AM,0.632,,,,,
4982,02/24/18 12:00:00 AM,0.632,,,,,
4983,02/24/18 12:00:00 AM,0.632,,,,,
4984,02/24/18 12:00:00 AM,0.632,,,,,
4985,02/24/18 12:00:00 AM,0.632,,,,,
4986,02/24/18 12:00:00 AM,0.632,,,,,
4987,02/24/18 12:00:00 AM,0.632,,,,,
4988,02/24/18 12:00:00 AM,0.632,,,,,
4989,02/24/18 12:00:00 AM,0.632,,,,,
4990,02/24/18 12:00:00 AM,0.632,,,,,
4991,02/24/18 12:00:00 AM,0.632,,,,,
4992,02/24/18 12:00:00 AM,0.632,,,,,
4993,02/24/18 12:00:00 AM,0.632,,,,,
4994,02/24/18 12:00:00 AM,0.632,,,,,
4995,02/24/18 12:00:00 AM,0.632,,,,,
4996,02/24/18 12:00:00 AM,0.632,,,,,
4997,02/24/18 12:00:00 AM,0.632,,,,,
4998,02/24/18 12:00:00 AM,0.632,,,,,
4999,02/24/18 12:00:00 AM,0.632,,,,,
5000,02/24/18 12:00:00 AM,0.632,,,,,
5001,02/24/18 12:00:00 AM,0.632,,,,,
5002,02/24/18 12:00:00 AM,0.632,,,,,
5003,02/24/18 12:00:00 AM,0.632,,,,,
5004,02/25/18 12:00:00 AM,0.632,,,,,
5005,02/25/18 12:00:00 AM,0.632,,,,,
5006,02/25/18 12:00:00 AM,0.632,,,,,
5007,02/25/18 12:00:00 AM,0.632,,,,,
5008,02/25/18 12:00:00 AM,0.632,,,,,
5009,02/25/18 12:00:00 AM,0.632,,,,,
5010,02/25/18 12:00:00 AM,0.632,,,,,
5011,02/25/18 12:00:00 AM,0.632,,,,,
5012,02/25/18 12:00:00 AM,0.632,,,,,
5013,02/25/18 12:00:00 AM,0.632,,,,,
5014,02/25/18 12:00:00 AM,0.632,,,,,
5015,02/25/18 12:00:00 AM,0.632,,,,,
5016,02/25/18 12:00:00 AM,0.632,,,,,
5017,02/25/18 12:00:00 AM,0.632,,,,,
5018,02/25/18 12:00:00 AM,0.632,,,,,
5019,02/25/18 12:00:00 AM,0.632,,,,,
5020,02/25/18 12:00:00 AM,0.632,,,,,
5021,02/25/18 12:00:00 AM,0.632,,,,,
5022,02/25/18 12:00:00 AM,0.632,,,,,
5023,02/25/18 12:00:00 AM,0.632,,,,,
5024,02/25/18 12:00:00 AM,0.632,,,,,
5025,02/25/18 12:00:00 AM,0.632,,,,,
5026,02/25/18 12:00:00 AM,0.632,,,,,
5027,02/25/18 12:00:00 AM,0.632,,,,,
5028,02/26/18 12:00:00 AM,0.632,,,,,
5029,02/26/18 12:00:00 AM,0.632,,,,,
5030,02/26/18 12:00:00 AM,0.632,,,,,
5031,02/26/18 12:00:00 AM,0.632,,,,,
5032,02/26/18 12:00:00 AM,0.632,,,,,
5033,02/26/18 12:00:00 AM,0.632,,,,,
5034,02/26/18 12:00:00 AM,0.632,,,,,
5035,02/26/18 12:00:00 AM,0.632,,,,,
5036,02/26/18 12:00:00 AM,0.632,,,,,
5037,02/26/18 12:00:00 AM,0.632,,,,,
5038,02/26/18 12:00:00 AM,0.632,,,,,
5039,02/26/18 12:00:00 AM,0.632,,,,,
5040,02/26/18 12:00:00 AM,0.632,,,,,
5041,02/26/18 12:00:00 AM,0.632,,,,,
5042,02/26/18 12:00:00 AM,0.632,,,,,
5043,02/26/18 12:00:00 AM,0.632,,,,,
5044,02/26/18 12:00:00 AM,0.632,,,,,
5045,02/26/18 12:00:00 AM,0.632,,,,,
5046,02/26/18 12:00:00 AM,0.632,,,,,
5047,02/26/18 12:00:00 AM,0.632,,,,,
5048,02/26/18 12:00:00 AM,0.632,,,,,
5049,02/26/18 12:00:00 AM,0.632,,,,,
5050,02/26/18 12:00:00 AM,0.632,,,,,
5051,02/26/18 12:00:00 AM,0.632,,,,,
5052,02/27/18 12:00:00 AM,0.632,,,,,
5053,02/27/18 12:00:00 AM,0.632,,,,,
5054,02/27/18 12:00:00 AM,0.632,,,,,
5055,02/27/18 12:00:00 AM,0.632,,,,,
5056,02/27/18 12:00:00 AM,0.632,,,,,
5057,02/27/18 12:00:00 AM,0.632,,,,,
5058,02/27/18 12:00:00 AM,0.632,,,,,
5059,02/27/18 12:00:00 AM,0.632,,,,,
5060,02/27/18 12:00:00 AM,0.632,,,,,
5061,02/27/18 12:00:00 AM,0.632,,,,,
5062,02/27/18 12:00:00 AM,0.632,,,,,
5063,02/27/18 12:00:00 AM,0.632,,,,,
5064,02/27/18 12:00:00 AM,0.605,,,,,
5065,02/27/18 12:00:00 AM,0.632,,,,,
5066,02/27/18 12:00:00 AM,0.632,,,,,
5067,02/27/18 12:00:00 AM,0.632,,,,,
5068,02/27/18 12:00:00 AM,0.632,,,,,
5069,02/27/18 12:00:00 AM,0.632,,,,,
5070,02/27/18 12:00:00 AM,0.632,,,,,
5071,02/27/18 12:00:00 AM,0.632,,,,,
5072,02/27/18 12:00:00 AM,0.632,,,,,
5073,02/27/18 12:00:00 AM,0.632,,,,,
5074,02/27/18 12:00:00 AM,0.605,,,,,
5075,02/27/18 12:00:00 AM,0.605,,,,,
5076,02/28/18 12:00:00 AM,0.632,,,,,
5077,02/28/18 12:00:00 AM,0.632,,,,,
5078,02/28/18 12:00:00 AM,0.632,,,,,
5079,02/28/18 12:00:00 AM,0.605,,,,,
5080,02/28/18 12:00:00 AM,0.605,,,,,
5081,02/28/18 12:00:00 AM,0.605,,,,,
5082,02/28/18 12:00:00 AM,0.605,,,,,
5083,02/28/18 12:00:00 AM,0.605,,,,,
5084,02/28/18 12:00:00 AM,0.605,,,,,
5085,02/28/18 12:00:00 AM,0.632,,,,,
5086,02/28/18 12:00:00 AM,0.605,,,,,
5087,02/28/18 12:00:00 AM,0.605,,,,,
5088,02/28/18 12:00:00 AM,0.605,,,,,
5089,02/28/18 12:00:00 AM,0.605,,,,,
5090,02/28/18 12:00:00 AM,0.605,,,,,
5091,02/28/18 12:00:00 AM,0.605,,,,,
5092,02/28/18 12:00:00 AM,0.605,,,,,
5093,02/28/18 12:00:00 AM,0.605,,,,,
5094,02/28/18 12:00:00 AM,0.605,,,,,
5095,02/28/18 12:00:00 AM,0.605,,,,,
5096,02/28/18 12:00:00 AM,0.605,,,,,
5097,02/28/18 12:00:00 AM,0.605,,,,,
5098,02/28/18 12:00:00 AM,0.605,,,,,
5099,02/28/18 12:00:00 AM,0.605,,,,,
5100,03/01/18 12:00:00 AM,0.605,,,,,
5101,03/01/18 12:00:00 AM,0.605,,,,,
5102,03/01/18 12:00:00 AM,0.605,,,,,
5103,03/01/18 12:00:00 AM,0.605,,,,,
5104,03/01/18 12:00:00 AM,0.605,,,,,
5105,03/01/18 12:00:00 AM,0.605,,,,,
5106,03/01/18 12:00:00 AM,0.605,,,,,
5107,03/01/18 12:00:00 AM,0.605,,,,,
5108,03/01/18 12:00:00 AM,0.605,,,,,
5109,03/01/18 12:00:00 AM,0.605,,,,,
5110,03/01/18 12:00:00 AM,0.605,,,,,
5111,03/01/18 12:00:00 AM,0.605,,,,,
5112,03/01/18 12:00:00 AM,0.605,,,,,
5113,03/01/18 12:00:00 AM,0.605,,,,,
5114,03/01/18 12:00:00 AM,0.605,,,,,
5115,03/01/18 12:00:00 AM,0.605,,,,,
5116,03/01/18 12:00:00 AM,0.605,,,,,
5117,03/01/18 12:00:00 AM,0.605,,,,,
5118,03/01/18 12:00:00 AM,0.605,,,,,
5119,03/01/18 12:00:00 AM,0.605,,,,,
5120,03/01/18 12:00:00 AM,0.605,,,,,
5121,03/01/18 12:00:00 AM,0.605,,,,,
5122,03/01/18 12:00:00 AM,0.605,,,,,
5123,03/01/18 12:00:00 AM,0.605,,,,,
5124,03/02/18 12:00:00 AM,0.605,,,,,
5125,03/02/18 12:00:00 AM,0.605,,,,,
5126,03/02/18 12:00:00 AM,0.605,,,,,
5127,03/02/18 12:00:00 AM,0.605,,,,,
5128,03/02/18 12:00:00 AM,0.605,,,,,
5129,03/02/18 12:00:00 AM,0.605,,,,,
5130,03/02/18 12:00:00 AM,0.605,,,,,
5131,03/02/18 12:00:00 AM,0.605,,,,,
5132,03/02/18 12:00:00 AM,0.605,,,,,
5133,03/02/18 12:00:00 AM,0.605,,,,,
5134,03/02/18 12:00:00 AM,0.605,,,,,
5135,03/02/18 12:00:00 AM,0.605,,,,,
5136,03/02/18 12:00:00 AM,0.605,,,,,
5137,03/02/18 12:00:00 AM,0.605,,,,,
5138,03/02/18 12:00:00 AM,0.605,,,,,
5139,03/02/18 12:00:00 AM,0.605,,,,,
5140,03/02/18 12:00:00 AM,0.605,,,,,
5141,03/02/18 12:00:00 AM,0.605,,,,,
5142,03/02/18 12:00:00 AM,0.605,,,,,
5143,03/02/18 12:00:00 AM,0.605,,,,,
5144,03/02/18 12:00:00 AM,0.605,,,,,
5145,03/02/18 12:00:00 AM,0.605,,,,,
5146,03/02/18 12:00:00 AM,0.605,,,,,
5147,03/02/18 12:00:00 AM,0.605,,,,,
5148,03/03/18 12:00:00 AM,0.605,,,,,
5149,03/03/18 12:00:00 AM,0.577,,,,,
5150,03/03/18 12:00:00 AM,0.605,,,,,
5151,03/03/18 12:00:00 AM,0.605,,,,,
5152,03/03/18 12:00:00 AM,0.577,,,,,
5153,03/03/18 12:00:00 AM,0.577,,,,,
5154,03/03/18 12:00:00 AM,0.577,,,,,
5155,03/03/18 12:00:00 AM,0.577,,,,,
5156,03/03/18 12:00:00 AM,0.605,,,,,
5157,03/03/18 12:00:00 AM,0.577,,,,,
5158,03/03/18 12:00:00 AM,0.577,,,,,
5159,03/03/18 12:00:00 AM,0.577,,,,,
5160,03/03/18 12:00:00 AM,0.577,,,,,
5161,03/03/18 12:00:00 AM,0.577,,,,,
5162,03/03/18 12:00:00 AM,0.577,,,,,
5163,03/03/18 12:00:00 AM,0.577,,,,,
5164,03/03/18 12:00:00 AM,0.577,,,,,
5165,03/03/18 12:00:00 AM,0.577,,,,,
5166,03/03/18 12:00:00 AM,0.577,,,,,
5167,03/03/18 12:00:00 AM,0.577,,,,,
5168,03/03/18 12:00:00 AM,0.577,,,,,
5169,03/03/18 12:00:00 AM,0.577,,,,,
5170,03/03/18 12:00:00 AM,0.577,,,,,
5171,03/03/18 12:00:00 AM,0.577,,,,,
5172,03/04/18 12:00:00 AM,0.577,,,,,
5173,03/04/18 12:00:00 AM,0.577,,,,,
5174,03/04/18 12:00:00 AM,0.577,,,,,
5175,03/04/18 12:00:00 AM,0.577,,,,,
5176,03/04/18 12:00:00 AM,0.577,,,,,
5177,03/04/18 12:00:00 AM,0.577,,,,,
5178,03/04/18 12:00:00 AM,0.577,,,,,
5179,03/04/18 12:00:00 AM,0.577,,,,,
5180,03/04/18 12:00:00 AM,0.577,,,,,
5181,03/04/18 12:00:00 AM,0.577,,,,,
5182,03/04/18 12:00:00 AM,0.577,,,,,
5183,03/04/18 12:00:00 AM,0.577,,,,,
5184,03/04/18 12:00:00 AM,0.577,,,,,
5185,03/04/18 12:00:00 AM,0.577,,,,,
5186,03/04/18 12:00:00 AM,0.577,,,,,
5187,03/04/18 12:00:00 AM,0.577,,,,,
5188,03/04/18 12:00:00 AM,0.577,,,,,
5189,03/04/18 12:00:00 AM,0.577,,,,,
5190,03/04/18 12:00:00 AM,0.577,,,,,
5191,03/04/18 12:00:00 AM,0.577,,,,,
5192,03/04/18 12:00:00 AM,0.577,,,,,
5193,03/04/18 12:00:00 AM,0.577,,,,,
5194,03/04/18 12:00:00 AM,0.577,,,,,
5195,03/04/18 12:00:00 AM,0.577,,,,,
5196,03/05/18 12:00:00 AM,0.577,,,,,
5197,03/05/18 12:00:00 AM,0.577,,,,,
5198,03/05/18 12:00:00 AM,0.577,,,,,
5199,03/05/18 12:00:00 AM,0.577,,,,,
5200,03/05/18 12:00:00 AM,0.577,,,,,
5201,03/05/18 12:00:00 AM,0.577,,,,,
5202,03/05/18 12:00:00 AM,0.577,,,,,
5203,03/05/18 12:00:00 AM,0.577,,,,,
5204,03/05/18 12:00:00 AM,0.577,,,,,
5205,03/05/18 12:00:00 AM,0.577,,,,,
5206,03/05/18 12:00:00 AM,0.577,,,,,
5207,03/05/18 12:00:00 AM,0.577,,,,,
5208,03/05/18 12:00:00 AM,0.577,,,,,
5209,03/05/18 12:00:00 AM,0.577,,,,,
5210,03/05/18 12:00:00 AM,0.577,,,,,
5211,03/05/18 12:00:00 AM,0.577,,,,,
5212,03/05/18 12:00:00 AM,0.577,,,,,
5213,03/05/18 12:00:00 AM,0.577,,,,,
5214,03/05/18 12:00:00 AM,0.577,,,,,
5215,03/05/18 12:00:00 AM,0.577,,,,,
5216,03/05/18 12:00:00 AM,0.577,,,,,
5217,03/05/18 12:00:00 AM,0.577,,,,,
5218,03/05/18 12:00:00 AM,0.577,,,,,
5219,03/05/18 12:00:00 AM,0.577,,,,,
5220,03/06/18 12:00:00 AM,0.577,,,,,
5221,03/06/18 12:00:00 AM,0.577,,,,,
5222,03/06/18 12:00:00 AM,0.577,,,,,
5223,03/06/18 12:00:00 AM,0.577,,,,,
5224,03/06/18 12:00:00 AM,0.577,,,,,
5225,03/06/18 12:00:00 AM,0.577,,,,,
5226,03/06/18 12:00:00 AM,0.577,,,,,
5227,03/06/18 12:00:00 AM,0.577,,,,,
5228,03/06/18 12:00:00 AM,0.577,,,,,
5229,03/06/18 12:00:00 AM,0.55,,,,,
5230,03/06/18 12:00:00 AM,0.55,,,,,
5231,03/06/18 12:00:00 AM,0.55,,,,,
5232,03/06/18 12:00:00 AM,0.55,,,,,
5233,03/06/18 12:00:00 AM,0.55,,,,,
5234,03/06/18 12:00:00 AM,0.55,,,,,
5235,03/06/18 12:00:00 AM,0.55,,,,,
5236,03/06/18 12:00:00 AM,0.55,,,,,
5237,03/06/18 12:00:00 AM,0.55,,,,,
5238,03/06/18 12:00:00 AM,0.55,,,,,
5239,03/06/18 12:00:00 AM,0.55,,,,,
5240,03/06/18 12:00:00 AM,0.55,,,,,
5241,03/06/18 12:00:00 AM,0.55,,,,,
5242,03/06/18 12:00:00 AM,0.55,,,,,
5243,03/06/18 12:00:00 AM,0.55,,,,,
5244,03/07/18 12:00:00 AM,0.55,,,,,
5245,03/07/18 12:00:00 AM,0.55,,,,,
5246,03/07/18 12:00:00 AM,0.55,,,,,
5247,03/07/18 12:00:00 AM,0.55,,,,,
5248,03/07/18 12:00:00 AM,0.55,,,,,
5249,03/07/18 12:00:00 AM,0.55,,,,,
5250,03/07/18 12:00:00 AM,0.55,,,,,
5251,03/07/18 12:00:00 AM,0.55,,,,,
5252,03/07/18 12:00:00 AM,0.55,,,,,
5253,03/07/18 12:00:00 AM,0.55,,,,,
5254,03/07/18 12:00:00 AM,0.55,,,,,
5255,03/07/18 12:00:00 AM,0.55,,,,,
5256,03/07/18 12:00:00 AM,0.55,,,,,
5257,03/07/18 12:00:00 AM,0.55,,,,,
5258,03/07/18 12:00:00 AM,0.55,,,,,
5259,03/07/18 12:00:00 AM,0.55,,,,,
5260,03/07/18 12:00:00 AM,0.55,,,,,
5261,03/07/18 12:00:00 AM,0.55,,,,,
5262,03/07/18 12:00:00 AM,0.55,,,,,
5263,03/07/18 12:00:00 AM,0.55,,,,,
5264,03/07/18 12:00:00 AM,0.55,,,,,
5265,03/07/18 12:00:00 AM,0.55,,,,,
5266,03/07/18 12:00:00 AM,0.55,,,,,
5267,03/07/18 12:00:00 AM,0.55,,,,,
5268,03/08/18 12:00:00 AM,0.55,,,,,
5269,03/08/18 12:00:00 AM,0.55,,,,,
5270,03/08/18 12:00:00 AM,0.55,,,,,
5271,03/08/18 12:00:00 AM,0.55,,,,,
5272,03/08/18 12:00:00 AM,0.55,,,,,
5273,03/08/18 12:00:00 AM,0.55,,,,,
5274,03/08/18 12:00:00 AM,0.55,,,,,
5275,03/08/18 12:00:00 AM,0.55,,,,,
5276,03/08/18 12:00:00 AM,0.55,,,,,
5277,03/08/18 12:00:00 AM,0.55,,,,,
5278,03/08/18 12:00:00 AM,0.55,,,,,
5279,03/08/18 12:00:00 AM,0.55,,,,,
5280,03/08/18 12:00:00 AM,0.55,,,,,
5281,03/08/18 12:00:00 AM,0.522,,,,,
5282,03/08/18 12:00:00 AM,0.522,,,,,
5283,03/08/18 12:00:00 AM,0.522,,,,,
5284,03/08/18 12:00:00 AM,0.522,,,,,
5285,03/08/18 12:00:00 AM,0.522,,,,,
5286,03/08/18 12:00:00 AM,0.522,,,,,
5287,03/08/18 12:00:00 AM,0.522,,,,,
5288,03/08/18 12:00:00 AM,0.522,,,,,
5289,03/08/18 12:00:00 AM,0.55,,,,,
5290,03/08/18 12:00:00 AM,0.522,,,,,
5291,03/08/18 12:00:00 AM,0.522,,,,,
5292,03/09/18 12:00:00 AM,0.522,,,,,
5293,03/09/18 12:00:00 AM,0.522,,,,,
5294,03/09/18 12:00:00 AM,0.522,,,,,
5295,03/09/18 12:00:00 AM,0.522,,,,,
5296,03/09/18 12:00:00 AM,0.522,,,,,
5297,03/09/18 12:00:00 AM,0.522,,,,,
5298,03/09/18 12:00:00 AM,0.522,,,,,
5299,03/09/18 12:00:00 AM,0.522,,,,,
5300,03/09/18 12:00:00 AM,0.522,,,,,
5301,03/09/18 12:00:00 AM,0.522,,,,,
5302,03/09/18 12:00:00 AM,0.522,,,,,
5303,03/09/18 12:00:00 AM,0.522,,,,,
5304,03/09/18 12:00:00 AM,0.522,,,,,
5305,03/09/18 12:00:00 AM,0.522,,,,,
5306,03/09/18 12:00:00 AM,0.522,,,,,
5307,03/09/18 12:00:00 AM,0.522,,,,,
5308,03/09/18 12:00:00 AM,0.522,,,,,
5309,03/09/18 12:00:00 AM,0.522,,,,,
5310,03/09/18 12:00:00 AM,0.522,,,,,
5311,03/09/18 12:00:00 AM,0.522,,,,,
5312,03/09/18 12:00:00 AM,0.522,,,,,
5313,03/09/18 12:00:00 AM,0.522,,,,,
5314,03/09/18 12:00:00 AM,0.522,,,,,
5315,03/09/18 12:00:00 AM,0.522,,,,,
5316,03/10/18 12:00:00 AM,0.522,,,,,
5317,03/10/18 12:00:00 AM,0.522,,,,,
5318,03/10/18 12:00:00 AM,0.522,,,,,
5319,03/10/18 12:00:00 AM,0.522,,,,,
5320,03/10/18 12:00:00 AM,0.522,,,,,
5321,03/10/18 12:00:00 AM,0.522,,,,,
5322,03/10/18 12:00:00 AM,0.522,,,,,
5323,03/10/18 12:00:00 AM,0.522,,,,,
5324,03/10/18 12:00:00 AM,0.522,,,,,
5325,03/10/18 12:00:00 AM,0.495,,,,,
5326,03/10/18 12:00:00 AM,0.495,,,,,
5327,03/10/18 12:00:00 AM,0.495,,,,,
5328,03/10/18 12:00:00 AM,0.495,,,,,
5329,03/10/18 12:00:00 AM,0.495,,,,,
5330,03/10/18 12:00:00 AM,0.495,,,,,
5331,03/10/18 12:00:00 AM,0.495,,,,,
5332,03/10/18 12:00:00 AM,0.495,,,,,
5333,03/10/18 12:00:00 AM,0.467,,,,,
5334,03/10/18 12:00:00 AM,0.467,,,,,
5335,03/10/18 12:00:00 AM,0.467,,,,,
5336,03/10/18 12:00:00 AM,0.495,,,,,
5337,03/10/18 12:00:00 AM,0.495,,,,,
5338,03/10/18 12:00:00 AM,0.495,,,,,
5339,03/10/18 12:00:00 AM,0.495,,,,,
5340,03/11/18 12:00:00 AM,0.495,,,,,
5341,03/11/18 12:00:00 AM,0.495,,,,,
5342,03/11/18 12:00:00 AM,0.467,,,,,
5343,03/11/18 12:00:00 AM,0.495,,,,,
5344,03/11/18 12:00:00 AM,0.467,,,,,
5345,03/11/18 12:00:00 AM,0.467,,,,,
5346,03/11/18 12:00:00 AM,0.467,,,,,
5347,03/11/18 12:00:00 AM,0.467,,,,,
5348,03/11/18 12:00:00 AM,0.467,,,,,
5349,03/11/18 12:00:00 AM,0.467,,,,,
5350,03/11/18 12:00:00 AM,0.467,,,,,
5351,03/11/18 12:00:00 AM,0.467,,,,,
5352,03/11/18 12:00:00 AM,0.467,,,,,
5353,03/11/18 12:00:00 AM,0.467,,,,,
5354,03/11/18 12:00:00 AM,0.467,,,,,
5355,03/11/18 12:00:00 AM,0.467,,,,,
5356,03/11/18 12:00:00 AM,0.467,,,,,
5357,03/11/18 12:00:00 AM,0.467,,,,,
5358,03/11/18 12:00:00 AM,0.467,,,,,
5359,03/11/18 12:00:00 AM,0.467,,,,,
5360,03/11/18 12:00:00 AM,0.467,,,,,
5361,03/11/18 12:00:00 AM,0.467,,,,,
5362,03/11/18 12:00:00 AM,0.467,,,,,
5363,03/11/18 12:00:00 AM,0.467,,,,,
5364,03/12/18 12:00:00 AM,0.467,,,,,
5365,03/12/18 12:00:00 AM,0.467,,,,,
5366,03/12/18 12:00:00 AM,0.467,,,,,
5367,03/12/18 12:00:00 AM,0.467,,,,,
5368,03/12/18 12:00:00 AM,0.467,,,,,
5369,03/12/18 12:00:00 AM,0.467,,,,,
5370,03/12/18 12:00:00 AM,0.439,,,,,
5371,03/12/18 12:00:00 AM,0.439,,,,,
5372,03/12/18 12:00:00 AM,0.439,,,,,
5373,03/12/18 12:00:00 AM,0.412,,,,,
5374,03/12/18 12:00:00 AM,0.412,,,,,
5375,03/12/18 12:00:00 AM,0.412,,,,,
5376,03/12/18 12:00:00 AM,0.439,,,,,
5377,03/12/18 12:00:00 AM,0.439,,,,,
5378,03/12/18 12:00:00 AM,0.439,,,,,
5379,03/12/18 12:00:00 AM,0.439,,,,,
5380,03/12/18 12:00:00 AM,0.439,,,,,
5381,03/12/18 12:00:00 AM,0.439,,,,,
5382,03/12/18 12:00:00 AM,0.439,,,,,
5383,03/12/18 12:00:00 AM,0.439,,,,,
5384,03/12/18 12:00:00 AM,0.439,,,,,
5385,03/12/18 12:00:00 AM,0.439,,,,,
5386,03/12/18 12:00:00 AM,0.439,,,,,
5387,03/12/18 12:00:00 AM,0.439,,,,,
5388,03/13/18 12:00:00 AM,0.439,,,,,
5389,03/13/18 12:00:00 AM,0.439,,,,,
5390,03/13/18 12:00:00 AM,0.439,,,,,
5391,03/13/18 12:00:00 AM,0.439,,,,,
5392,03/13/18 12:00:00 AM,0.439,,,,,
5393,03/13/18 12:00:00 AM,0.439,,,,,
5394,03/13/18 12:00:00 AM,0.439,,,,,
5395,03/13/18 12:00:00 AM,0.467,,,,,
5396,03/13/18 12:00:00 AM,0.467,,,,,
5397,03/13/18 12:00:00 AM,0.467,,,,,
5398,03/13/18 12:00:00 AM,0.467,,,,,
5399,03/13/18 12:00:00 AM,0.439,,,,,
5400,03/13/18 12:00:00 AM,0.439,,,,,
5401,03/13/18 12:00:00 AM,0.439,,,,,
5402,03/13/18 12:00:00 AM,0.439,,,,,
5403,03/13/18 12:00:00 AM,0.439,,,,,
5404,03/13/18 12:00:00 AM,0.439,,,,,
5405,03/13/18 12:00:00 AM,0.439,,,,,
5406,03/13/18 12:00:00 AM,0.439,,,,,
5407,03/13/18 12:00:00 AM,0.439,,,,,
5408,03/13/18 12:00:00 AM,0.439,,,,,
5409,03/13/18 12:00:00 AM,0.439,,,,,
5410,03/13/18 12:00:00 AM,0.439,,,,,
5411,03/13/18 12:00:00 AM,0.439,,,,,
5412,03/14/18 12:00:00 AM,0.439,,,,,
5413,03/14/18 12:00:00 AM,0.439,,,,,
5414,03/14/18 12:00:00 AM,0.439,,,,,
5415,03/14/18 12:00:00 AM,0.439,,,,,
5416,03/14/18 12:00:00 AM,0.439,,,,,
5417,03/14/18 12:00:00 AM,0.439,,,,,
5418,03/14/18 12:00:00 AM,0.412,,,,,
5419,03/14/18 12:00:00 AM,0.412,,,,,
5420,03/14/18 12:00:00 AM,0.412,,,,,
5421,03/14/18 12:00:00 AM,0.412,,,,,
5422,03/14/18 12:00:00 AM,0.412,,,,,
5423,03/14/18 12:00:00 AM,0.412,,,,,
5424,03/14/18 12:00:00 AM,0.412,,,,,
5425,03/14/18 12:00:00 AM,0.412,,,,,
5426,03/14/18 12:00:00 AM,0.412,,,,,
5427,03/14/18 12:00:00 AM,0.412,,,,,
5428,03/14/18 12:00:00 AM,0.412,,,,,
5429,03/14/18 12:00:00 AM,0.384,,,,,
5430,03/14/18 12:00:00 AM,0.356,,,,,
5431,03/14/18 12:00:00 AM,0.356,,,,,
5432,03/14/18 12:00:00 AM,0.356,,,,,
5433,03/14/18 12:00:00 AM,0.356,,,,,
5434,03/14/18 12:00:00 AM,0.356,,,,,
5435,03/14/18 12:00:00 AM,0.356,,,,,
5436,03/15/18 12:00:00 AM,0.356,,,,,
5437,03/15/18 12:00:00 AM,0.356,,,,,
5438,03/15/18 12:00:00 AM,0.356,,,,,
5439,03/15/18 12:00:00 AM,0.356,,,,,
5440,03/15/18 12:00:00 AM,0.356,,,,,
5441,03/15/18 12:00:00 AM,0.356,,,,,
5442,03/15/18 12:00:00 AM,0.384,,,,,
5443,03/15/18 12:00:00 AM,0.384,,,,,
5444,03/15/18 12:00:00 AM,0.384,,,,,
5445,03/15/18 12:00:00 AM,0.384,,,,,
5446,03/15/18 12:00:00 AM,0.356,,,,,
5447,03/15/18 12:00:00 AM,0.356,,,,,
5448,03/15/18 12:00:00 AM,0.356,,,,,
5449,03/15/18 12:00:00 AM,0.329,,,,,
5450,03/15/18 12:00:00 AM,0.329,,,,,
5451,03/15/18 12:00:00 AM,0.329,,,,,
5452,03/15/18 12:00:00 AM,0.329,,,,,
5453,03/15/18 12:00:00 AM,0.329,,,,,
5454,03/15/18 12:00:00 AM,0.356,,,,,
5455,03/15/18 12:00:00 AM,0.356,,,,,
5456,03/15/18 12:00:00 AM,0.356,,,,,
5457,03/15/18 12:00:00 AM,0.356,,,,,
5458,03/15/18 12:00:00 AM,0.356,,,,,
5459,03/15/18 12:00:00 AM,0.384,,,,,
5460,03/16/18 12:00:00 AM,0.384,,,,,
5461,03/16/18 12:00:00 AM,0.384,,,,,
5462,03/16/18 12:00:00 AM,0.384,,,,,
5463,03/16/18 12:00:00 AM,0.384,,,,,
5464,03/16/18 12:00:00 AM,0.384,,,,,
5465,03/16/18 12:00:00 AM,0.384,,,,,
5466,03/16/18 12:00:00 AM,0.356,,,,,
5467,03/16/18 12:00:00 AM,0.356,,,,,
